"two_year_recid","prior_counts","s","race","age","gender","u_hat"
1,15,1,1,-0.642276893636179,0,1.63165605775276
1,10,1,1,-0.557032221517767,0,1.30656617183618
0,0,1,0,1.74457392567935,0,-0.891956859137338
1,3,1,0,1.06261654873205,0,0.365389117176311
1,10,1,1,1.74457392567935,0,1.31097985189364
1,0,1,1,-1.06850025422824,0,-0.895533629354751
0,9,1,1,-0.216053533044121,0,1.22663759438934
0,0,1,0,1.74457392567935,0,-0.884868623137964
0,3,1,1,-0.983255582109825,0,0.342884331050753
1,2,1,0,1.65932925356094,0,0.0509535999581831
0,0,1,1,0.465903843903173,0,-0.878333685161032
1,0,1,1,-0.642276893636179,0,-0.906703803353371
0,5,1,1,-0.471787549399356,1,0.75338771361928
0,0,1,0,0.892127204495231,1,-0.88814708404395
0,2,1,1,-0.812766237873002,0,0.0720743636993336
1,4,1,0,0.465903843903173,0,0.586684087832864
1,7,1,1,0.295414499666349,0,1.01719897183491
1,3,1,1,-0.72752156575459,0,0.329113679325187
0,0,1,1,0.210169827547938,1,-0.887537127969187
0,1,1,0,0.551148516021584,0,-0.322415237069023
0,0,1,1,-0.130808860925709,1,-0.881833470723694
0,1,1,1,1.91506326991617,0,-0.324271280140523
0,3,1,1,-0.0455641888072973,0,0.375895101363255
1,1,1,1,-0.471787549399356,0,-0.337370925969946
0,8,1,1,0.892127204495231,0,1.12682882445681
0,1,1,0,-1.06850025422824,0,-0.268587803841407
1,0,1,1,-1.06850025422824,1,-0.902741374949159
0,0,1,1,-1.15374492634665,0,-0.875567857174759
0,1,1,0,1.82981859779776,0,-0.32101055427169
0,4,1,1,1.14786122085047,0,0.58853367280961
0,1,1,1,-0.642276893636179,0,-0.340174788383827
1,2,1,0,-0.642276893636179,0,0.0888058683952932
0,1,1,1,-0.0455641888072973,0,-0.311024694970336
1,5,1,1,-0.983255582109825,0,0.756975688131865
1,3,1,1,1.06261654873205,0,0.356803451755674
1,6,1,1,-0.130808860925709,0,0.884082247390541
0,1,1,0,2.00030794203458,0,-0.348839546623394
0,1,1,1,-0.130808860925709,1,-0.319730880414017
0,2,1,1,0.465903843903173,1,0.0826177038418771
0,0,1,0,-1.06850025422824,0,-0.863925634404362
0,2,1,0,0.380659171784761,0,0.0652188930524221
0,1,1,0,0.0396804833111143,0,-0.324760157939272
0,0,1,1,-1.06850025422824,0,-0.859999563920244
1,7,1,1,0.721637860258407,0,1.02844875698377
0,4,1,1,0.210169827547938,0,0.580750238510939
1,2,1,1,-0.72752156575459,0,0.0706147208733014
0,0,1,1,2.17079728627141,0,-0.913356815923428
0,1,1,0,0.380659171784761,1,-0.32408702158801
1,16,1,1,0.124925155429526,0,1.7011912909377
1,0,1,0,-1.15374492634665,0,-0.887378256260099
1,1,1,1,-0.557032221517767,1,-0.302036947933129
0,0,1,1,3.02324400745552,1,-0.903523459784893
0,6,1,1,1.57408458144252,0,0.903313478101853
0,0,1,0,0.210169827547938,0,-0.839668327852815
1,1,1,1,-1.15374492634665,0,-0.310674972202316
0,1,1,1,-0.557032221517767,0,-0.336164610248441
0,1,1,1,-1.15374492634665,0,-0.346282413496376
0,0,1,1,1.82981859779776,0,-0.831515272199059
0,3,1,0,-0.386542877280944,0,0.341048516219696
1,0,1,0,-0.642276893636179,0,-0.903810528753158
1,6,1,1,0.210169827547938,0,0.890692782958182
0,1,1,1,-0.642276893636179,0,-0.354902771494289
1,7,1,1,0.551148516021584,0,1.03762959154802
1,7,1,1,-0.386542877280944,1,1.01972577867458
1,7,1,1,-0.216053533044121,0,1.02168968117318
0,3,1,1,-0.216053533044121,0,0.35194699895034
1,5,1,0,-0.0455641888072973,1,0.759409143081883
0,3,1,1,0.977371876613642,0,0.341960286926763
1,1,1,1,-0.898010909991414,0,-0.29889127610958
1,7,1,1,-0.216053533044121,0,1.00101241267709
1,6,1,0,0.721637860258407,0,0.906862524133832
0,3,1,0,1.31835056508729,0,0.351641470786093
1,4,1,0,-0.386542877280944,0,0.570589947497986
0,3,1,1,0.210169827547938,0,0.337845241819322
0,1,1,1,0.210169827547938,0,-0.325636517086775
0,3,1,0,0.465903843903173,0,0.365050099507123
0,0,1,0,1.57408458144252,1,-0.866523304707475
1,6,1,1,-0.301298205162532,0,0.884304077479009
0,4,1,1,-0.130808860925709,0,0.587729584083953
0,0,1,1,-1.06850025422824,1,-0.894711765083152
1,2,1,1,-0.642276893636179,0,0.0816429977971746
1,5,1,1,-0.812766237873002,0,0.762716709743434
0,2,1,0,-0.898010909991414,0,0.0765680666670216
1,2,1,1,-0.898010909991414,1,0.0698297743621049
0,1,1,1,-0.72752156575459,1,-0.328749022417003
1,3,1,1,-0.72752156575459,1,0.325598525266337
1,0,1,0,-1.23898959846506,0,-0.890336349919486
1,4,1,1,-0.642276893636179,0,0.578418590278173
1,1,1,0,-0.898010909991414,0,-0.34039552660455
1,8,1,1,-0.72752156575459,0,1.13357854372351
0,5,1,0,-0.72752156575459,0,0.746774973905301
1,0,1,1,1.65932925356094,0,-0.905100379644816
0,13,1,1,2.51177597474505,0,1.52008588123243
0,0,1,0,-0.898010909991414,0,-0.887162486766923
0,0,1,0,1.91506326991617,1,-0.842133204120022
0,0,1,0,0.977371876613642,1,-0.829221459690744
0,16,1,1,1.82981859779776,0,1.68672578481456
0,0,1,0,0.380659171784761,1,-0.874836267217965
0,4,1,0,2.8527546632187,0,0.586988103944266
1,1,1,1,-0.557032221517767,0,-0.30898145606093
1,19,1,1,0.380659171784761,0,1.81339459167602
0,0,1,0,0.295414499666349,0,-0.878824286040647
0,3,1,1,-0.812766237873002,1,0.355071569618282
0,2,1,0,-0.812766237873002,0,0.0713905134254977
1,3,1,1,-1.15374492634665,0,0.345339326156774
0,2,1,0,-0.301298205162532,0,0.088917559634186
1,3,1,1,-0.130808860925709,0,0.360926498070253
1,20,1,1,-0.72752156575459,0,1.86730377946015
0,13,1,1,0.0396804833111143,1,1.52471336977431
0,19,1,1,-0.0455641888072973,0,1.83106495688266
1,31,1,1,0.551148516021584,0,2.20239045278705
0,0,1,1,1.91506326991617,0,-0.84996737418882
0,1,1,1,0.636393188139996,1,-0.313999081771267
1,9,1,1,-0.72752156575459,0,1.2451265364753
1,2,1,1,0.124925155429526,0,0.0477343881358514
1,24,1,1,0.551148516021584,0,2.00488975599003
0,0,1,0,-0.642276893636179,0,-0.931154548212832
1,0,1,1,2.00030794203458,1,-0.873219893672302
1,3,1,0,0.892127204495231,0,0.355418527859122
0,5,1,0,-0.0455641888072973,0,0.743942610054795
0,0,1,1,1.31835056508729,0,-0.854591618552648
1,6,1,0,-0.812766237873002,0,0.902014908460618
1,2,1,1,-0.898010909991414,0,0.050747724622015
0,2,1,1,-0.642276893636179,0,0.0628159907578154
1,2,1,0,-0.386542877280944,0,0.0465186669777863
1,3,1,0,-1.06850025422824,0,0.341431542958797
0,0,1,1,-0.642276893636179,0,-0.917816607897413
1,0,1,1,-1.23898959846506,0,-0.916043932648257
1,19,1,1,0.551148516021584,0,1.8297971620813
0,0,1,0,-0.386542877280944,0,-0.872060311974696
0,3,1,1,-0.898010909991414,0,0.343830867459143
0,0,1,1,0.380659171784761,0,-0.908760564493149
1,3,1,1,-0.216053533044121,1,0.365477237817439
1,0,1,0,-0.471787549399356,1,-0.898566146753988
1,0,1,1,0.210169827547938,0,-0.885592629177066
1,24,1,1,-0.72752156575459,0,2.0095744369554
1,2,1,1,-0.898010909991414,0,0.0483368785506844
0,2,1,1,-0.386542877280944,0,0.0617203132740308
1,4,1,1,-1.23898959846506,0,0.586749877675713
1,1,1,1,-0.812766237873002,0,-0.314971227814268
1,0,1,0,-0.301298205162532,1,-0.909494951151091
1,0,1,1,-0.812766237873002,0,-0.881447399994182
1,0,1,0,0.551148516021584,0,-0.936440140967331
0,0,1,0,-0.812766237873002,0,-0.879326348906338
1,2,1,1,-0.812766237873002,0,0.0827287515010584
1,1,1,1,-1.06850025422824,0,-0.311158918946215
0,0,1,1,-0.812766237873002,1,-0.894919582795337
0,0,1,1,0.295414499666349,0,-0.884942317800294
0,0,1,1,0.465903843903173,0,-0.879161710544814
0,4,1,0,1.23310589296888,1,0.559992403280665
0,2,1,0,0.0396804833111143,1,0.0873739024593638
1,0,1,1,-1.15374492634665,0,-0.855518929799956
0,0,1,1,-0.812766237873002,0,-0.869076377195104
0,1,1,0,-1.15374492634665,0,-0.306090947678905
1,11,1,1,-0.898010909991414,1,1.38823487256055
0,3,1,0,-0.557032221517767,0,0.367858366847075
1,4,1,1,-0.0455641888072973,0,0.566084216240774
0,8,1,1,1.91506326991617,0,1.13186137181934
1,15,1,1,0.465903843903173,0,1.63706344639238
1,2,1,1,-1.06850025422824,0,0.0841524723847748
1,3,1,1,0.210169827547938,0,0.350462292545227
0,0,1,1,0.721637860258407,1,-0.915811224620611
1,5,1,1,-0.72752156575459,0,0.759580477879946
1,2,1,0,-0.898010909991414,0,0.063541985287549
1,1,1,0,1.82981859779776,0,-0.328742412156564
1,2,1,1,-0.983255582109825,0,0.065290245465557
0,12,1,0,0.721637860258407,0,1.4624015021708
0,0,1,1,-0.216053533044121,0,-0.885819089382203
1,0,1,1,-1.15374492634665,0,-0.881191248177834
0,2,1,1,1.4035952372057,0,0.0570414570921036
1,0,1,1,-1.23898959846506,0,-0.89757826731298
1,17,1,1,0.636393188139996,0,1.72517725839879
0,1,1,1,2.00030794203458,0,-0.300000934214144
0,1,1,1,-0.557032221517767,1,-0.298837112534203
0,2,1,1,-0.386542877280944,1,0.049360067700594
1,4,1,0,-0.557032221517767,0,0.562084307528295
1,9,1,0,-0.898010909991414,1,1.22566800223985
1,1,1,1,-1.06850025422824,0,-0.284817821484549
0,1,1,0,1.31835056508729,0,-0.316595938333511
0,5,1,1,-0.386542877280944,0,0.727003183882012
1,0,1,0,-0.557032221517767,0,-0.880531676437025
1,3,1,1,-1.15374492634665,0,0.352396292970384
0,2,1,1,-0.72752156575459,0,0.0519393627610163
0,0,1,0,1.4035952372057,1,-0.890259209110573
0,1,1,1,-1.15374492634665,0,-0.336084839103917
1,0,1,0,-0.471787549399356,0,-0.935630824029446
0,0,1,0,0.721637860258407,0,-0.883367380904912
0,1,1,1,-1.06850025422824,0,-0.3078453971009
1,0,1,1,1.48883990932411,0,-0.856703437411681
0,0,1,1,0.124925155429526,0,-0.876481414055186
0,0,1,1,-0.898010909991414,0,-0.911593483137533
0,5,1,1,-0.72752156575459,0,0.768247852688091
0,8,1,1,-0.642276893636179,0,1.12416745295155
1,0,1,0,-1.32423427058347,0,-0.913638417079739
0,2,1,0,-0.72752156575459,0,0.0445671799212612
0,0,1,1,-0.471787549399356,1,-0.877040492545062
1,20,1,0,-0.471787549399356,1,1.86753198154401
1,1,1,1,0.295414499666349,0,-0.333515588225602
0,5,1,1,-0.0455641888072973,0,0.744655777084195
0,2,1,1,-0.983255582109825,0,0.0702540752315313
1,0,1,1,-0.72752156575459,0,-0.858067902345084
0,1,1,1,-0.471787549399356,1,-0.337135571543774
0,1,1,1,-0.898010909991414,0,-0.329223226927546
1,1,1,1,-0.301298205162532,0,-0.269534033554636
0,0,1,0,1.31835056508729,0,-0.848606870860293
0,0,1,1,-0.898010909991414,1,-0.912983453930814
0,0,1,1,-0.301298205162532,1,-0.872846962574469
1,13,1,1,0.124925155429526,0,1.51748605898957
1,13,1,1,-0.216053533044121,0,1.5235738009953
1,1,1,1,0.636393188139996,0,-0.337335108036483
0,0,1,1,-1.06850025422824,0,-0.905319722461517
1,5,1,1,-0.72752156575459,0,0.753146508890579
1,10,1,1,-0.72752156575459,0,1.3065981869047
1,3,1,1,-0.386542877280944,0,0.356331345275715
1,3,1,0,1.57408458144252,0,0.380547293201636
1,2,1,1,-0.983255582109825,0,0.0768021986402039
0,0,1,0,-1.06850025422824,0,-0.876069158192099
0,0,1,0,-0.642276893636179,0,-0.847164020059036
0,0,1,1,-1.15374492634665,1,-0.86695512981525
1,2,1,0,0.636393188139996,0,0.0855731044065801
1,4,1,1,-0.301298205162532,0,0.570218169724542
0,0,1,0,3.87569072863964,0,-0.894810458396201
0,6,1,1,2.8527546632187,0,0.904613748445833
0,1,1,1,-0.983255582109825,0,-0.303167721205639
1,4,1,1,0.124925155429526,0,0.576450484731062
0,0,1,0,-0.898010909991414,0,-0.902804997323537
1,0,1,0,-1.15374492634665,0,-0.889579335690687
1,3,1,1,-0.72752156575459,0,0.360857605507956
1,8,1,1,-0.386542877280944,1,1.13149114996404
0,1,1,0,0.124925155429526,0,-0.320931398471002
1,0,1,1,-1.15374492634665,0,-0.878074532341732
0,1,1,1,-0.301298205162532,1,-0.349387142603911
1,0,1,1,-1.23898959846506,1,-0.874110543233895
0,4,1,0,1.23310589296888,0,0.562351415081798
0,0,1,0,-0.898010909991414,0,-0.92435540323034
1,0,1,1,-1.23898959846506,0,-0.909609392534398
0,1,1,0,0.806882532376819,0,-0.295158258788103
0,1,1,1,-0.812766237873002,1,-0.318806201036749
1,11,1,0,0.551148516021584,0,1.38926566997881
0,1,1,1,-0.812766237873002,0,-0.34056616064263
0,0,1,1,0.806882532376819,0,-0.872443055514447
0,0,1,1,-0.130808860925709,0,-0.918117611870401
1,0,1,1,-1.23898959846506,0,-0.82850432871454
1,1,1,1,-1.15374492634665,0,-0.278289461087913
0,3,1,0,0.806882532376819,0,0.346283878018717
1,1,1,1,-0.983255582109825,0,-0.331960112951132
1,0,1,1,0.0396804833111143,0,-0.862357480406784
0,0,1,1,0.551148516021584,1,-0.863424167293239
0,1,1,1,-0.386542877280944,0,-0.306800323143282
1,7,1,1,0.124925155429526,0,1.03262394281251
1,1,1,1,-0.72752156575459,0,-0.323422881392051
0,0,1,1,-0.216053533044121,1,-0.858274461798467
1,0,1,0,-0.983255582109825,0,-0.858095353114186
0,9,1,1,0.721637860258407,1,1.23817713775091
1,3,1,1,-0.386542877280944,0,0.376062882656338
1,1,1,0,0.806882532376819,0,-0.298127065559538
0,1,1,0,0.380659171784761,0,-0.336896306616721
1,2,1,1,0.210169827547938,0,0.0836438549420142
1,6,1,1,-0.301298205162532,0,0.915384353464626
0,5,1,0,2.42653130262664,0,0.739133466927975
1,11,1,1,2.68226531898188,1,1.39444879083991
1,2,1,1,-1.32423427058347,0,0.0876485729251812
0,3,1,0,-0.898010909991414,0,0.371461281369221
0,2,1,0,-1.15374492634665,0,0.052088471692007
0,0,1,0,1.14786122085047,1,-0.906781663886678
0,0,1,1,0.210169827547938,0,-0.908526763614974
1,0,1,1,-1.15374492634665,0,-0.904135407646438
0,0,1,1,-1.23898959846506,1,-0.887978121792928
0,0,1,0,2.51177597474505,1,-0.881746876583634
0,0,1,0,-1.06850025422824,0,-0.914679732579108
0,8,1,0,0.721637860258407,0,1.14051385194449
1,3,1,0,-0.812766237873002,0,0.338522871155048
0,10,1,0,-0.130808860925709,0,1.33064032190678
0,1,1,1,-0.72752156575459,0,-0.318072244119817
0,1,1,0,-0.130808860925709,1,-0.336521659959458
0,0,1,1,0.806882532376819,0,-0.919220247322816
0,0,1,1,-0.301298205162532,0,-0.86275115343428
1,9,1,0,1.31835056508729,0,1.22032819822715
1,16,1,1,-0.130808860925709,0,1.68823814471476
1,1,1,1,-0.301298205162532,0,-0.320302650032001
0,0,1,1,-0.812766237873002,1,-0.890636859739713
0,2,1,1,0.721637860258407,1,0.0471477690567597
1,0,1,1,-0.642276893636179,0,-0.94904754556629
0,2,1,1,-0.0455641888072973,0,0.0249227846923939
0,0,1,1,0.806882532376819,0,-0.873807706620457
1,6,1,1,-0.301298205162532,0,0.90854361427522
1,2,1,1,-0.72752156575459,0,0.0779464047048102
1,4,1,1,-1.23898959846506,0,0.556499961231521
1,1,1,1,0.551148516021584,0,-0.330958773185404
0,0,1,1,1.74457392567935,1,-0.914446737490764
0,6,1,1,-0.471787549399356,0,0.898722402043388
0,0,1,1,-0.301298205162532,0,-0.877356409766063
1,11,1,1,-0.301298205162532,0,1.38518675382116
0,0,1,1,1.48883990932411,0,-0.868830531295096
0,0,1,0,2.08555261415299,0,-0.940474210518241
1,1,1,1,1.23310589296888,0,-0.327242816373414
1,11,1,0,0.124925155429526,0,1.38307095624757
0,1,1,1,-0.983255582109825,1,-0.317330108505062
1,26,1,0,0.977371876613642,0,2.07553452694319
1,2,1,0,2.08555261415299,0,0.0656289633531382
0,1,1,1,1.4035952372057,0,-0.324385659694815
0,0,1,1,-0.0455641888072973,0,-0.882206658697338
0,0,1,1,-0.216053533044121,0,-0.933632163762621
0,1,1,1,1.65932925356094,0,-0.309213615477716
1,3,1,1,-0.898010909991414,0,0.367555656653503
1,0,1,1,-0.216053533044121,0,-0.893347879454427
1,0,1,0,-1.06850025422824,0,-0.914455657893263
0,0,1,1,0.124925155429526,0,-0.90526945894909
0,0,1,0,2.25604195838982,0,-0.872214957892512
0,0,1,1,0.295414499666349,1,-0.903308966504224
0,9,1,1,0.551148516021584,0,1.23944220937086
1,2,1,1,-0.0455641888072973,0,0.0560619900824343
0,0,1,1,-0.216053533044121,0,-0.890232957339526
1,1,1,0,0.210169827547938,0,-0.305219582603074
0,4,1,1,-1.15374492634665,0,0.590913296570706
1,0,1,1,1.91506326991617,0,-0.862953344545204
0,2,1,1,2.8527546632187,0,0.0827434740048989
0,0,1,1,-0.898010909991414,0,-0.899600309528068
1,3,1,1,0.977371876613642,0,0.373603634850103
1,1,1,0,0.551148516021584,0,-0.284200029196633
0,0,1,1,-0.386542877280944,0,-0.850376912450224
1,8,1,1,-0.812766237873002,0,1.13300425619727
1,7,1,1,-0.898010909991414,0,1.0224792302485
0,1,1,1,0.551148516021584,0,-0.327547081618047
0,4,1,1,1.74457392567935,0,0.583179013803661
0,1,1,0,-0.130808860925709,0,-0.311279465333103
0,0,1,1,-0.983255582109825,0,-0.876365996361554
1,28,1,0,1.06261654873205,1,2.13582608634903
0,0,1,0,1.4035952372057,1,-0.906049622250293
0,1,1,0,0.124925155429526,0,-0.349438481859224
0,0,1,1,1.91506326991617,0,-0.905688507583085
0,0,1,1,0.721637860258407,0,-0.911916951874946
1,4,1,1,-0.72752156575459,0,0.573233751196454
0,0,1,1,1.06261654873205,0,-0.894569290127955
0,1,1,1,2.17079728627141,0,-0.309400728602826
1,0,1,1,-0.898010909991414,0,-0.900087974898806
1,0,1,0,-1.23898959846506,0,-0.898651532092481
0,0,1,0,-0.557032221517767,1,-0.8927346258065
1,7,1,1,-0.557032221517767,0,1.01400304154912
1,2,1,0,2.00030794203458,0,0.0986041299131461
0,1,1,1,1.65932925356094,0,-0.286397987360403
1,2,1,1,-0.898010909991414,1,0.0689884552599503
0,0,1,1,-0.0455641888072973,1,-0.905239501345268
0,1,1,1,1.14786122085047,0,-0.312643837040839
0,0,1,1,0.210169827547938,0,-0.906165366694956
1,8,1,1,-0.557032221517767,0,1.12752605690037
1,14,1,0,0.977371876613642,0,1.58726467315986
0,2,1,0,0.892127204495231,0,0.0389170495167515
1,2,1,1,-1.23898959846506,0,0.0841272084115584
0,0,1,1,1.48883990932411,0,-0.863277948840895
0,0,1,1,-0.471787549399356,0,-0.835874145536111
1,11,1,1,-0.0455641888072973,0,1.38840322890257
1,0,1,1,-0.898010909991414,0,-0.897568620657291
1,6,1,1,-0.557032221517767,0,0.90245851372184
1,2,1,1,-0.557032221517767,0,0.0504198779740422
0,0,1,1,-0.471787549399356,0,-0.879249751420267
0,2,1,0,1.74457392567935,1,0.0826331734776437
0,0,1,1,2.8527546632187,0,-0.885918267961079
1,0,1,1,-1.06850025422824,0,-0.872014006195953
1,3,1,0,-0.898010909991414,0,0.367928601431838
0,0,1,1,-1.23898959846506,0,-0.869860721442877
0,0,1,1,-0.983255582109825,0,-0.830880331744986
1,6,1,1,0.806882532376819,0,0.896169434570135
1,8,1,1,-0.0455641888072973,0,1.12809949094112
1,0,1,1,1.74457392567935,0,-0.855726846123193
1,0,1,1,-0.983255582109825,1,-0.910671662828684
1,3,1,1,-0.983255582109825,1,0.362293103958833
0,0,1,1,-0.898010909991414,0,-0.871500143813598
0,0,1,1,3.6199567122844,0,-0.909627931723785
0,3,1,0,1.48883990932411,0,0.35666797521908
1,8,1,1,-0.0455641888072973,0,1.12423616433484
0,0,1,1,0.380659171784761,0,-0.882661737955527
1,2,1,0,-0.386542877280944,0,0.0777045750401814
1,3,1,1,-0.386542877280944,0,0.352376496676305
1,0,1,1,-0.72752156575459,0,-0.875298046862795
0,1,1,0,1.4035952372057,1,-0.329102125374011
0,2,1,1,-0.0455641888072973,0,0.0573751653677491
0,0,1,0,-0.983255582109825,0,-0.889144341817483
0,2,1,0,-0.216053533044121,0,0.0713488200100463
0,8,1,1,0.295414499666349,0,1.12979191930533
1,0,1,1,-1.15374492634665,0,-0.896598435291016
1,5,1,1,-0.0455641888072973,0,0.76702265457444
1,8,1,0,1.57408458144252,0,1.13042785539065
0,1,1,0,-0.0455641888072973,0,-0.330120555340328
1,5,1,0,-0.812766237873002,0,0.749651596839767
0,1,1,1,1.65932925356094,0,-0.298666582456165
1,2,1,0,-0.812766237873002,0,0.079977749063423
1,3,1,1,-0.812766237873002,0,0.365761854069646
0,1,1,1,-0.0455641888072973,0,-0.306722700964399
1,0,1,1,0.977371876613642,0,-0.876885033845751
1,0,1,1,-1.06850025422824,0,-0.873223462800545
1,2,1,1,-0.983255582109825,1,0.0625248445600301
1,1,1,0,-0.642276893636179,0,-0.333166129646153
0,7,1,1,0.892127204495231,0,1.02607661643631
1,9,1,0,-0.301298205162532,1,1.21323100203799
0,1,1,0,0.892127204495231,0,-0.340827106880897
0,12,1,1,-0.557032221517767,0,1.46175570053365
1,1,1,1,-0.898010909991414,0,-0.317281125723112
1,6,1,0,-0.557032221517767,1,0.905881458839835
0,2,1,1,0.551148516021584,0,0.0630723424717539
1,3,1,1,0.0396804833111143,0,0.326873669306657
1,1,1,1,-1.23898959846506,0,-0.353431143936381
1,19,1,1,-0.216053533044121,0,1.81966822316561
0,2,1,1,-0.557032221517767,0,0.040667092430847
1,7,1,1,-0.130808860925709,0,0.997106293927027
1,8,1,1,-0.72752156575459,0,1.13119584329616
1,1,1,1,-1.06850025422824,0,-0.285976572206273
0,4,1,1,-0.812766237873002,1,0.570736051856382
1,0,1,1,-1.15374492634665,0,-0.879658214220368
0,1,1,0,-0.983255582109825,1,-0.312015822698369
1,2,1,1,-0.386542877280944,0,0.0301103366190231
1,11,1,1,-0.812766237873002,0,1.39741915076349
1,3,1,1,-0.130808860925709,0,0.372297213391359
0,3,1,0,0.0396804833111143,0,0.34766859067824
1,13,1,0,-0.0455641888072973,0,1.52800605241169
1,2,1,1,0.210169827547938,0,0.04614049009305
1,0,1,0,1.74457392567935,1,-0.88389410309707
0,1,1,0,0.721637860258407,0,-0.345738636456293
1,27,1,1,-0.642276893636179,0,2.10180285867885
0,7,1,1,-0.72752156575459,0,1.02469830240161
1,4,1,0,0.636393188139996,1,0.573960495843102
0,0,1,1,-0.642276893636179,0,-0.911660867050747
0,1,1,0,0.551148516021584,0,-0.295000865804502
1,2,1,1,-1.15374492634665,0,0.0821723327755763
1,4,1,1,-0.386542877280944,0,0.558571312028959
0,1,1,0,-0.386542877280944,0,-0.336906029792937
1,0,1,0,0.892127204495231,1,-0.867195632981877
1,2,1,1,-0.983255582109825,0,0.068979880272083
1,2,1,1,-0.301298205162532,1,0.0643421912529156
1,8,1,1,0.465903843903173,0,1.13617105682961
0,1,1,1,-0.130808860925709,0,-0.324348581592593
1,11,1,1,0.465903843903173,0,1.38379095613633
0,1,1,0,1.82981859779776,0,-0.309724027779455
1,0,1,1,-1.15374492634665,0,-0.875501550585983
0,4,1,1,1.4035952372057,0,0.594556460165052
0,0,1,0,0.124925155429526,0,-0.933432456346955
1,3,1,1,-0.812766237873002,0,0.336721001680023
0,0,1,0,-0.386542877280944,0,-0.856279192517319
0,0,1,0,-1.15374492634665,1,-0.862460526351936
1,2,1,1,-0.812766237873002,0,0.0668036786166671
0,0,1,1,0.295414499666349,0,-0.877960649175873
1,3,1,1,0.551148516021584,0,0.375364613640109
1,0,1,0,-1.06850025422824,1,-0.896028046858953
1,8,1,1,-0.471787549399356,0,1.11286425582189
1,0,1,1,-1.15374492634665,0,-0.898456313139966
0,2,1,1,0.465903843903173,1,0.0985379699566907
0,2,1,1,0.210169827547938,0,0.0673874104984947
0,0,1,1,0.210169827547938,1,-0.895724043862498
1,2,1,1,-0.983255582109825,1,0.0742103575846668
0,0,1,1,1.74457392567935,0,-0.896913230638203
1,1,1,1,-1.32423427058347,0,-0.328565496365248
