"bar_pass_fair","location","UGPA","LSAT","ZFYA","race","gender","u_hat"
1,5,3.4,35,0.3,0,0,-0.229001801347411
1,3,3.4,35,-1.15,0,0,0.0502556242750848
1,6,3.3,40,0.94,0,1,-0.528533746583285
1,3,2.8,33,-0.28,1,0,0.260827584655809
1,3,2.8,33,-0.38,1,1,0.282484984690575
0,3,2.9,32,-1.68,1,1,1.71594456456171
0,3,2.7,30,-1.07,1,1,1.73174263896381
1,3,3.4,33,-0.49,1,1,0.0180262364669162
1,3,2.9,30,-1.16,1,0,0.395781619481918
1,3,3.1,29,-0.85,1,0,0.328342879067804
1,3,3.2,31,-1.26,1,0,0.257861658736917
1,3,3.7,39,-1.32,0,0,-0.162381604818122
1,3,2.6,31,-1.05,1,1,0.511652856616792
1,3,2.8,34,-1.15,1,1,0.36579971765156
0,3,2.8,32,-1.32,1,0,1.70017071513844
0,3,3,33,-1.72,1,1,1.69814605889241
1,1,3.9,47,0.22,0,0,-0.991740715921953
1,1,3.9,45,1.81,0,0,-1.34535266831353
1,1,3.9,47,0.79,0,1,-1.14681825678765
1,1,3.7,48,-0.04,0,1,-0.812066413038898
1,1,3.7,45,-0.43,0,0,-0.596471679009954
1,1,3.6,39,-0.69,0,0,-0.274106251862231
1,1,3.9,44,-1.08,0,1,-0.548317264353688
1,2,3.4,44,0.88,0,0,-0.692632902774293
1,0,3.7,47,1.39,0,0,-1.15046753780445
1,1,3.6,45,0.45,0,1,-0.719830063209904
1,0,3.6,45,0.37,1,0,-0.712043399065391
1,1,3.6,47,-1.1,0,0,-0.452548046434254
1,1,3.7,42,-0.43,0,0,-0.534292301966966
1,1,3.5,46,-0.18,0,1,-0.590273589338876
1,1,3.6,47,0.37,0,1,-0.801734673193949
1,5,3.4,47,-0.33,0,0,-0.513282695578309
1,1,3.3,48,0.95,0,1,-0.806963140580629
1,9,3.7,47,-0.15,0,1,-0.762474027000089
1,5,3.6,47,-0.93,1,1,-0.503107570310335
1,1,3.9,44,-1.01,0,1,-0.565186356964166
1,1,4,44,0.56,0,1,-1.03564186285438
0,3,3.3,39,-1.53,1,0,1.48817194769342
1,5,3.4,48,0.83,0,1,-0.852570967654193
1,1,3.8,45,-2.08,0,0,-0.284276068452827
1,1,3.7,46,2.64,0,1,-1.43785994565724
1,2,3.3,39,-1.62,1,1,0.141169583271789
1,5,3.1,46,1,0,1,-0.593005929273318
1,1,3.9,47,-0.83,0,1,-0.724212166250145
1,0,3.4,48,1.38,0,0,-0.989526852644732
1,1,3.6,47,1.15,0,1,-1.03663943940037
1,1,3.9,45,0.05,0,0,-0.861634926316634
1,1,3.8,48,-0.89,0,1,-0.676860931658355
1,6,3.6,46,-0.07,0,0,-0.683921635401116
1,0,3.7,48,1.77,0,1,-1.29001486255596
1,5,3.4,47,1.31,0,1,-0.920868702460188
1,1,3.7,47,-0.28,0,1,-0.710247504168601
1,0,3.9,43,0.44,0,1,-0.888000109038124
1,5,3.1,45,-0.51,1,1,-0.213049578639974
1,5,3.6,44,-0.67,0,1,-0.425129451553996
1,0,3.4,45,0.66,0,0,-0.672082852830449
1,1,4,47,-0.78,0,1,-0.772038423733082
1,1,3.3,46,-0.77,0,0,-0.324697447522138
1,1,3.3,44,-1.55,0,0,-0.0933401291065211
1,0,3.7,45,-1.36,0,0,-0.392047091408169
1,1,3.9,44,-0.88,0,0,-0.599384664119852
1,9,3.8,47,0.25,0,1,-0.942515597995399
1,9,3.4,45,0.14,0,0,-0.585335679046687
1,1,3.6,42,-1.62,0,0,-0.138965486594847
1,5,3.9,45,-0.66,0,0,-0.673396919118602
1,5,3.6,47,0.98,0,0,-1.00609386940047
1,9,4,40,-0.68,0,0,-0.561233739388322
1,0,3.6,47,0.75,0,1,-0.893924407446401
1,0,3.8,44,0.39,0,1,-0.850299443800472
1,2,3.3,46,0.42,0,1,-0.592751614104213
1,1,3.2,48,0.21,0,0,-0.56594450160441
1,1,3.8,45,0.11,0,1,-0.791440284654948
1,1,3.6,45,-0.06,1,0,-0.614331167322951
1,1,3,48,0.55,1,0,-0.508356221611695
1,1,3.1,45,0.92,0,0,-0.551402267208386
1,1,3.5,47,0.47,0,1,-0.780587344218057
1,5,3.4,48,0.29,0,1,-0.719051691277876
1,10,3.7,47,-0.32,0,1,-0.727185691570948
1,0,3.9,46,1.76,0,0,-1.38341425746619
1,5,3.6,48,1.16,0,1,-1.06986612938801
1,1,3.9,46,-0.97,1,1,-0.661084260985477
1,5,3.6,44,-0.64,0,0,-0.463223497534951
1,5,3.8,48,-0.03,0,1,-0.855609250022515
1,9,3.9,47,1.39,0,0,-1.28254051421299
1,5,2.6,41,-0.06,1,0,0.0766077210806587
1,2,3.7,46,1.41,0,1,-1.11689543210744
1,1,2.9,40,-2.44,1,0,0.434025455886187
1,5,3.7,48,0.26,0,0,-0.890344193783241
1,1,3.7,48,-0.14,0,1,-0.775174329439246
1,1,3.8,46,1.55,0,1,-1.23987718608851
1,1,3.6,43,0.63,0,1,-0.740163675374753
1,5,3.5,46,-1.33,0,1,-0.311991998104191
1,1,3.6,46,-1.27,0,1,-0.343953250329731
1,1,3.9,48,1.89,1,1,-1.48312193455378
1,2,3.9,47,0.52,0,0,-1.08433127567108
1,1,3,43,-0.92,1,1,-0.0361936925097246
1,5,3.6,41,-0.84,0,0,-0.286523469614855
1,5,3.5,47,0.27,0,1,-0.744356200445397
1,1,3.7,42,0.51,0,0,-0.753417776837742
1,4,4,45,1.4,0,1,-1.3176383333359
1,5,3.7,48,1.09,0,0,-1.12068386347462
1,6,3.7,45,0.82,1,0,-0.949425419066484
1,0,3.7,46,0.56,0,0,-0.880076093707529
1,4,3.5,40,-0.81,1,1,-0.219153330213129
1,1,3.5,46,0.35,0,1,-0.721040804666456
1,1,3.6,47,-0.89,0,1,-0.482187283228016
1,1,4,45,-0.49,0,0,-0.78722854402958
1,5,4.1,44,1.03,0,1,-1.17766968772903
1,5,3.6,46,-0.14,0,0,-0.646901009978794
1,1,3.7,47,0.1,0,0,-0.83420491055841
1,6,3.7,47,0.83,0,0,-1.03101198109179
1,1,3.4,39,-1.79,1,1,0.0688824843880795
1,5,3.9,47,0.01,0,0,-0.956751594499909
1,4,3.8,42,-0.48,0,0,-0.560341705785748
1,1,2.8,47,0.29,0,1,-0.297689916423178
1,9,3.8,47,0.5,0,1,-0.974172337017978
1,6,3.4,44,1.09,0,1,-0.75260346693686
0,10,3.7,33,-3.21,1,1,1.62412729867216
1,0,3.9,46,1.04,0,1,-1.17311172251573
1,5,3.6,47,0.62,0,1,-0.90838055112315
1,1,3.6,45,-0.57,0,0,-0.508980996813705
1,1,3.7,41,0.15,0,1,-0.60565808726487
1,1,3.5,45,-0.96,0,0,-0.365220760186396
1,1,3.7,46,-0.16,0,1,-0.716815965825838
1,1,3.1,46,-0.55,0,0,-0.218946956764288
1,1,3.5,46,-1.43,0,1,-0.268446633086228
1,0,3.6,44,0.82,0,1,-0.811498251420069
1,0,3.6,45,0.49,0,0,-0.751646719918934
1,5,3.9,45,-0.78,0,1,-0.621491269980716
1,0,3.6,44,0.42,0,0,-0.688736220553069
1,1,3.9,44,1.07,0,1,-1.14127617781158
1,1,4,44,0.42,0,1,-0.972949523404118
1,5,3.2,41,1,1,0,-0.496982712983501
1,1,3.7,46,-0.98,0,0,-0.497067948935523
1,4,3.6,31,-0.83,1,0,0.0145537077762673
1,1,3,42,-2.25,1,1,0.297064917242832
0,2,3,43,-0.59,0,0,1.42134640951779
1,1,3.9,43,-0.01,0,1,-0.779630040013919
1,5,2.8,42,0.02,1,0,-0.0635722189696017
1,1,3.7,44,0.58,0,0,-0.823688259577923
1,1,3.5,43,0.52,1,1,-0.638407857726797
0,0,3.5,47,-1.3,0,1,1.31053208089179
1,1,3,38,0.04,1,1,-0.0517043507264097
1,0,3.8,44,0.37,0,1,-0.845512257718283
1,0,3.8,46,1.02,0,1,-1.09105229114824
1,1,3.7,38,-1.44,1,0,-0.11665392842258
1,1,3.6,47,-0.25,0,1,-0.67370740030721
1,5,3.3,29,-0.44,0,0,0.154665887791843
1,6,2.9,35,0.85,1,1,-0.0649576955384918
1,5,3.5,37,0.92,0,1,-0.503407921288658
1,6,3.5,33,-0.24,0,1,-0.106431348468864
1,2,2.9,33,1.09,0,1,-0.0632976458896204
1,6,3.6,36,1.95,0,1,-0.810072519531299
1,5,3.8,45,-0.29,0,1,-0.712175740446713
1,6,2.2,42,-1.03,0,1,0.442765855344867
1,1,3.3,42,0.92,0,0,-0.595653989595134
1,1,3,45,0.64,0,1,-0.416434386685364
1,5,3.1,42,-0.66,0,0,-0.0949495131538567
1,1,3.5,30,0.73,0,0,-0.242124748157532
1,0,3.4,42,0.24,0,1,-0.466325706385665
1,7,3.4,45,0.17,0,0,-0.551425566028318
1,3,3.4,42,-0.79,0,0,-0.235006247445825
1,7,3.4,44,-0.1,0,1,-0.420844722774231
0,2,2.7,36,-1.17,1,0,1.64340966031058
1,5,3.5,43,0.74,0,1,-0.670293842567529
0,0,3.1,32,-1.36,1,1,1.62402018674172
1,7,3.7,40,-0.05,0,1,-0.502065207581811
1,0,3.3,48,0.97,0,1,-0.828246848622888
1,5,3.8,40,0.65,0,1,-0.758399472733486
1,0,3.3,42,-0.52,0,1,-0.222984740817231
0,0,3.2,41,-1.17,0,1,1.43710816480553
1,3,3.4,45,0.83,0,1,-0.744649058343844
1,0,3.2,35,-1.25,1,0,0.195733770796699
1,2,3.6,37,0.63,0,1,-0.54631584662927
1,4,2.5,36,-0.59,0,1,0.370491513936959
1,1,3.1,28,-0.44,0,1,0.275235046901359
1,4,4,38,0.61,0,1,-0.817421434670576
0,2,1.9,32,-1.9,1,1,2.10387790806916
1,4,4,44,1.62,0,0,-1.32865008277923
1,2,3,29,-0.11,1,1,0.223530684154802
0,0,3.4,26,-0.99,1,1,1.61865046890212
0,9,2.6,24,-0.8,1,1,1.8342388681104
1,1,3.5,40,2.34,0,0,-1.0268773017643
1,4,3.8,38,0.45,0,1,-0.671750198993446
1,3,3.7,40,0.85,0,1,-0.762412062481956
1,4,3,42,1.46,0,1,-0.507598835251872
1,1,3.7,42,1.34,0,1,-0.9442347896247
1,4,3.8,38,0.54,0,0,-0.621963461293897
1,5,3.5,38,-0.33,0,1,-0.272346643120792
0,4,3.2,42,-0.52,0,1,1.39056107289407
1,4,3,44,-0.05,0,1,-0.2159097718464
1,1,3.2,19,-1.65,1,1,0.628467740214161
1,4,3.8,41,0.48,0,0,-0.740989914678711
1,4,3.9,36,0.86,0,0,-0.721920208476667
1,4,3.1,45,1.3,0,1,-0.693822166704172
1,4,3.9,38,0.81,0,0,-0.764011505398081
1,4,3.6,45,0.98,0,1,-0.907367972572049
1,4,3.5,42,0.24,0,1,-0.526204178894225
1,4,3.8,38,1.6,0,1,-0.955326565464435
1,0,3.8,39,0.15,0,1,-0.607182099446477
1,0,2.9,46,0.46,0,1,-0.338401335148898
1,4,3.9,35,0.32,0,0,-0.567563656070111
1,4,3.3,46,-0.12,0,0,-0.439650949912194
1,0,3.6,38,-0.05,0,0,-0.357445609091432
1,4,3.9,35,0.8,0,1,-0.662499371723437
1,4,3.9,40,0.91,0,1,-0.874556774707352
1,4,4.2,41,0.85,0,0,-1.13625756231051
1,4,3.4,41,1.02,0,0,-0.614463265028101
1,4,4,42,-0.29,0,1,-0.733498385352693
1,1,2.4,39,-0.06,1,1,0.227165759104439
1,1,2.9,27,-1.95,1,0,0.602139188633552
1,1,3.5,33,-0.44,1,0,-0.0851595629811674
1,4,3.9,36,0.92,0,0,-0.75691585376522
1,1,3.8,38,1.52,0,1,-0.889150046741545
1,4,3.7,44,1.02,0,0,-0.948116378653032
1,1,3.3,43,0.44,0,0,-0.514426306306575
0,4,2.5,22,-1.54,1,1,2.01780025115834
1,4,3.3,46,1.27,0,0,-0.837523667603325
0,4,2.7,26,-2.17,1,1,1.96280767425343
1,4,3.2,42,-0.28,0,1,-0.217569860277397
1,4,3.7,36,-0.02,0,1,-0.384622116300428
1,4,3.3,39,-0.6,0,1,-0.132001311174897
1,4,3.6,38,-0.21,0,1,-0.331270849400231
1,1,3.4,27,-1.39,1,0,0.351447628796995
1,0,3.7,40,1.23,0,1,-0.858789567751823
1,10,3.7,28,-1.8,1,0,0.236549590931453
1,4,3.3,38,-1.02,0,1,0.0106804516208542
0,4,3.9,36,-0.63,0,0,1.31765519933633
1,1,3.5,43,1.07,0,1,-0.823200018578424
1,4,3.8,36,-0.34,0,0,-0.359916003023564
1,4,3.6,39,0.96,0,0,-0.647049798141294
1,1,4,41,2.02,0,1,-1.31839396105475
1,4,3.3,44,-0.06,0,1,-0.390058814968409
1,0,2.8,41,-0.24,0,0,0.0146807588627404
1,1,3.5,39,1.44,0,1,-0.745003166059692
1,5,3.4,40,0.1,0,1,-0.376954177622072
1,4,3.9,38,-0.16,0,1,-0.525783809270414
1,4,3.8,37,0.06,0,1,-0.516893748578028
1,4,3.7,37,0.41,0,1,-0.532659268944837
1,4,3.6,40,0.61,0,1,-0.610953353862619
1,4,3.9,40,0.13,0,0,-0.681561758779775
1,1,3.9,38,1.63,0,1,-1.03704833486956
1,1,3.4,43,-0.04,0,0,-0.445303136231143
1,1,2.9,35,-0.02,1,0,0.106354725437686
1,4,4,37,-0.25,0,1,-0.573667301702837
1,4,3.9,40,1.02,0,1,-0.946834062176663
1,1,2.9,25,-1.11,1,0,0.52302263984861
1,1,4,45,1.95,0,0,-1.47133392420628
1,4,3.4,44,-0.5,0,1,-0.365126104938768
1,4,3.4,41,-0.35,0,0,-0.3147611681277
0,4,3.5,39,-1.03,0,0,1.40674740165021
1,3,3.4,40,0.05,0,1,-0.370257191620301
1,1,3.3,41,1.18,0,1,-0.570212346085199
1,3,3.7,38,-0.28,0,0,-0.379922990527255
0,4,3.7,28,-1.28,0,0,1.51820375480915
0,4,2.9,38,-0.58,1,1,1.49740409763144
1,1,2.9,34,-1.62,1,0,0.424806982752563
1,1,3.7,39,0.37,0,1,-0.605619917564769
1,1,3.8,42,-0.69,0,1,-0.510401290728665
1,4,3.6,34,-0.42,0,1,-0.15380184590604
1,4,3.5,40,-0.22,1,0,-0.332368209905605
0,4,3.8,45,-0.86,0,0,1.24018117726654
1,4,3.3,41,-0.19,0,1,-0.234838718909964
1,1,4,37,0.61,0,0,-0.775279464731043
1,4,3.9,41,0.46,0,0,-0.819619988603388
1,4,3.4,40,0.88,0,0,-0.552843128572018
0,4,2.3,34,-0.54,1,1,1.72905524945899
1,1,3.3,34,-0.76,1,0,0.0774776118327941
0,1,2.6,31,-0.75,1,1,1.69874817789563
0,2,3.1,40,-1.31,1,0,1.5005047129754
1,4,3.8,40,-0.02,0,0,-0.589359313467043
1,1,3.6,41,0.32,0,0,-0.54023835505982
1,4,3.7,42,1.29,0,0,-0.932634819638982
1,1,3.8,43,1.15,0,0,-1.01743392692881
1,4,3.6,37,-0.21,0,0,-0.335979374267342
1,1,3,26,-1.54,1,0,0.537784414560652
0,4,2.7,32,-1.04,1,0,1.68701932001494
1,3,3.8,44,1.9,0,1,-1.25708547877905
1,4,3.8,42,0.91,0,1,-0.911872529382855
1,4,3.8,46,1.33,0,0,-1.16534016155845
1,4,4,41,0.13,0,0,-0.787139961997158
1,4,3.4,40,0.09,0,0,-0.350976317774533
1,4,3.8,38,0.39,0,0,-0.603802419736058
1,4,3.9,41,0.46,0,0,-0.80447044579241
1,4,2,34,-1.22,1,1,0.679610036926524
1,1,3.1,42,-0.56,0,1,-0.132785955287545
1,4,3.6,39,-0.69,0,1,-0.274821394657306
1,4,3.6,43,-0.28,0,1,-0.517260104367184
1,4,3.8,32,-0.16,0,0,-0.242714280902272
1,1,2.7,34,-1.47,1,0,0.488779474569694
1,5,3.6,42,0.87,0,1,-0.735579943653137
1,4,3.7,44,0.94,0,1,-0.92160053245428
1,1,3.8,37,-0.52,0,0,-0.339313688729119
1,4,3.6,39,0,0,0,-0.417739947276842
0,4,3.4,42,-0.97,0,1,1.377016045953
1,3,3.3,46,0.24,0,1,-0.557396729604582
1,4,3.5,33,0.35,0,1,-0.244489668414449
1,4,3.6,42,0.94,0,0,-0.762400966378294
1,6,3.2,40,-1.23,0,0,0.0390537658732054
1,9,3,42,0.78,0,1,-0.343712535964467
1,4,2.1,31,-0.66,0,1,0.656617722723443
1,4,3.6,43,0.95,0,1,-0.820980318928381
1,4,3.6,34,-0.07,0,1,-0.235281547103831
1,9,3.7,36,-0.34,0,1,-0.286662725430042
1,4,3.4,36,-0.09,0,0,-0.202890404960094
1,4,4,39,0.82,0,0,-0.91507442898483
1,1,2.7,30,0.22,0,0,0.283471346845715
1,4,3.5,39,-0.04,0,1,-0.344416739951896
1,0,3.3,44,0.34,0,0,-0.519204785228332
1,4,3.5,42,0.85,0,1,-0.703847947635242
1,1,3,35,-0.85,1,1,0.226880321299274
1,4,4,41,1.64,0,1,-1.21593294044635
0,4,2.9,22,-1.31,1,1,1.82992610474762
0,4,3.9,36,0.19,0,0,1.23301802557101
1,4,3.9,37,1.91,0,0,-1.0271782602991
1,5,3.9,42,-0.49,0,1,-0.61024989033028
1,5,3.7,42,1.02,0,1,-0.895350808618949
1,5,3.5,46,-0.39,0,1,-0.534809245230161
1,5,3.5,40,-1.57,0,1,-0.0711792568046734
1,6,3.5,41,1,0,1,-0.681726328805547
1,5,3.9,36,-0.08,1,1,-0.5108665358227
1,5,3.3,39,1.02,0,1,-0.53607216807197
1,5,3,41,0.42,1,1,-0.221305424742601
1,5,3.4,40,0.85,0,0,-0.530678512858406
1,5,3.2,46,0.83,0,1,-0.628692458760559
1,6,2.9,48,1.26,0,1,-0.641343942155538
1,5,3.3,42,-0.25,0,0,-0.301105591782996
1,5,2.5,41,-1.6,1,1,0.370629747101589
1,5,3.2,38,-0.13,0,0,-0.133574122020847
1,10,3.4,30,-2.03,1,0,0.370864079312908
1,5,3.4,42,0.4,0,1,-0.501113310447756
1,5,3.8,41,1.05,0,0,-0.908223825867046
1,6,3.7,38,-1.02,0,0,-0.229574234694622
1,5,2.7,41,-0.18,0,0,0.0793734286281467
1,5,3.1,33,-0.8,0,1,0.210338090562595
1,5,2.7,42,0.81,1,1,-0.212444103104197
1,5,3.4,42,0.16,0,0,-0.428380599150565
1,5,3.6,42,-0.8,0,1,-0.360736153523971
1,5,3,44,1.43,0,0,-0.599544637936023
1,6,2.8,47,1.12,0,1,-0.483207690112092
1,5,3.3,42,1.02,0,0,-0.579256110355519
1,5,3.4,43,1.77,0,1,-0.881125987439077
1,5,3.3,44,1.55,0,1,-0.822850947501821
1,6,2.9,35,0.45,0,0,0.0258358317676104
1,6,3.6,41,0.33,0,1,-0.574251627590133
1,5,3.7,40,-1.45,0,0,-0.164218951591866
1,5,3.5,42,1,0,0,-0.723333512555564
1,5,3.6,40,0.33,0,0,-0.529756161837745
1,5,3.1,37,-0.73,0,0,0.0557400642587595
1,5,3.6,42,1.05,0,0,-0.811121393879014
1,5,3.7,38,0.57,0,0,-0.590241449789692
1,5,3.5,39,-0.44,0,0,-0.273592375403098
1,6,3.2,39,0.45,0,1,-0.281487458357793
1,5,3.2,41,-0.75,0,1,-0.0767258949166979
1,5,2.8,47,1.43,0,0,-0.571006909984202
1,6,3,41,0.13,0,1,-0.17039456918235
0,5,3.2,34,-1.09,1,0,1.51303551478163
1,5,3.6,37,0.18,0,1,-0.411130859794036
1,5,3.4,40,0.16,0,1,-0.381837235560071
1,5,3.3,42,0.23,0,1,-0.387855877125322
1,5,3.1,41,-0.71,0,1,-0.0337772676577733
1,5,3.2,41,0.97,0,0,-0.461838009793296
1,5,2.7,40,-1.76,0,0,0.37088371292192
1,5,3,47,0.78,0,0,-0.514411271686894
1,5,3.3,42,1.46,0,1,-0.756098548478224
1,5,3.2,43,0.73,0,0,-0.521537269154665
1,10,2.8,41,-0.39,0,1,0.0450768540017127
0,5,3.4,39,-1.02,0,0,1.41446303625567
1,5,3.4,41,-0.23,0,1,-0.344970489724692
1,5,3.5,38,-0.32,0,0,-0.240362911998532
1,5,3.6,34,-0.85,1,0,-0.0503069653726028
1,5,3.7,42,0.4,0,0,-0.718520978592096
1,5,2.9,43,0.81,1,0,-0.309320603529166
1,5,3.5,38,0.3,0,0,-0.413803698727358
1,5,3.7,38,-0.32,0,0,-0.371860493352644
1,5,2.9,38,-0.75,1,1,0.142384714500512
1,5,3.4,40,0.25,0,1,-0.398185796617897
1,5,2.9,47,0.71,0,1,-0.46034103131958
1,5,3.4,41,0.04,0,1,-0.398968350061072
1,5,3.4,39,1.62,0,0,-0.660385563265877
1,5,2.5,43,-0.2,0,1,0.135579784569603
1,5,3.2,42,0.3,1,0,-0.336668288606744
1,1,3.5,39,-1.28,0,0,-0.0726351336496695
1,5,3.1,39,-0.01,0,1,-0.152974569674005
1,10,3.2,43,0.85,0,1,-0.512480372897457
0,5,2.5,29,-1.26,1,0,1.82124813658206
1,5,3.9,30,0.42,0,1,-0.399957943985305
1,5,3.6,40,-0.37,0,0,-0.366328223903046
1,5,3.7,41,-1.33,0,0,-0.278480046306785
1,6,3.5,42,0.25,0,1,-0.550947384213849
1,6,3.5,44,0.49,0,1,-0.652999091240864
1,5,3.7,41,0.47,0,1,-0.667556664481828
1,5,3.6,39,-0.44,0,0,-0.337532490352278
1,5,3.1,43,0.47,0,1,-0.357352832049608
1,5,3.7,40,-2.51,0,1,0.031626861626375
1,5,3.8,38,0.9,0,1,-0.769288307241125
1,5,3.3,39,-0.92,1,1,-0.0354358665039391
0,5,3.7,30,-1.81,0,0,1.54288028576241
1,5,3,40,-0.61,0,1,0.00363688034463253
1,5,3.2,39,-0.08,0,0,-0.164482709491857
1,6,3.6,36,0.33,0,0,-0.403756943674272
1,5,3.7,40,-0.8,0,1,-0.327300567659687
1,5,2.7,39,-1.38,1,1,0.318026088775716
0,5,2.5,28,-1.19,1,0,1.85671131775064
1,5,3.3,35,-0.15,0,0,-0.0835035847957318
1,5,3.6,38,-0.44,0,0,-0.282659204697225
1,5,4,39,1.67,0,0,-1.1092268070619
1,5,3.2,41,1.46,0,1,-0.587249309626784
1,5,2.8,32,-2.1,1,0,0.568456397048964
1,5,3.2,42,-0.73,0,0,-0.127740393904883
1,5,3.3,44,0.23,0,1,-0.496735008319695
1,5,3.5,40,-0.42,0,1,-0.30461531031406
1,5,3.3,45,1.24,0,0,-0.768295813838788
1,5,3.2,44,0.69,0,1,-0.522350594541777
1,5,3.2,46,-0.3,0,1,-0.37499294414356
1,5,3.1,33,0.57,1,1,-0.046591803787384
1,5,3.8,38,0.11,0,0,-0.542610260429353
1,6,3.1,40,-0.37,0,1,-0.0658965380898325
1,6,3,37,-0.54,0,1,0.101225974967426
1,5,3.3,44,0.66,0,1,-0.567197903583703
1,5,3.4,40,0.73,0,1,-0.532835792878069
1,5,3.2,44,-0.88,0,0,-0.147660096496738
1,5,2.9,42,1.31,1,1,-0.383609183480392
1,5,3.6,27,0.35,1,0,-0.11818444999335
1,6,3.4,43,0.23,0,0,-0.500085840716723
1,5,3.4,43,2.03,0,1,-0.966857103890036
1,5,3.6,40,0.54,0,0,-0.582455795449376
1,5,3.3,37,0.54,0,1,-0.307422269675364
1,5,3.3,39,-0.56,0,1,-0.136986815061571
1,5,2.9,34,0.13,0,0,0.0933876979596893
1,5,3.9,30,-1.12,0,0,-0.0486911959272273
0,5,3.5,38,-1.93,0,1,1.48398781554274
1,5,2.5,39,-1.04,0,0,0.362847973680576
1,5,3.3,40,1.31,0,1,-0.603998469467064
0,5,3.4,37,-1.21,0,1,1.47773913280203
1,6,3.4,40,0.83,1,1,-0.520194945152312
1,6,2.8,40,-0.3,0,1,0.0578060226169205
1,5,3.5,36,1.5,0,0,-0.617609993974605
1,5,3.6,38,0.57,0,0,-0.539640197040137
0,6,3.1,38,-1.69,0,0,1.5675922374134
1,5,2.8,39,-0.44,0,0,0.123042745524948
1,5,3.6,40,0.81,0,0,-0.664586811551234
1,5,2.3,30,0.01,0,1,0.473389696503516
1,5,3.3,40,-1.5,0,1,0.0957953712632367
1,5,3.8,42,1.29,0,0,-0.996547402737638
1,5,3.4,42,-0.32,0,0,-0.34405847137905
1,5,3.1,42,2.39,0,1,-0.82369775640362
1,2,3.3,37,-1.15,0,1,0.0654617407856594
1,1,3.5,41,0.51,0,1,-0.57519240755307
1,5,3.3,42,-0.2,0,1,-0.285521115553974
1,0,3.6,40,0.23,0,0,-0.528579518758636
0,5,2.3,30,-0.95,1,0,1.83321086766602
1,6,3.4,33,-1,0,0,0.0919643100420668
1,5,3,35,0.88,1,1,-0.170247183078893
1,1,4,44,-0.67,0,1,-0.701955864255316
1,5,3.4,47,-0.6,0,0,-0.452710895798626
1,1,4,44,0.24,0,1,-0.987992782823143
1,1,3.8,39,-0.98,0,1,-0.323652740287217
1,1,3.4,48,0.7,0,1,-0.786748662644937
1,1,3.3,43,-1.06,0,1,-0.168152369223342
1,1,3.6,42,1.54,0,1,-0.945164721515242
1,1,3.7,45,-0.07,0,0,-0.731392389363411
1,1,3.3,41,1.39,1,1,-0.653429258181488
1,1,3.5,41,-0.83,0,0,-0.228524907881688
1,1,3.5,45,-0.07,0,0,-0.555817610326845
1,5,3.6,46,1.85,0,1,-1.19498395948915
1,1,3.5,47,0.47,0,0,-0.751150715973014
1,1,3.7,46,0.08,0,0,-0.749822076909734
1,1,3.6,44,1.46,0,1,-0.980273583169832
1,5,3.3,42,0.77,0,1,-0.531410159979353
1,1,3.3,44,-0.15,0,0,-0.347055972635946
1,1,3.7,48,0.54,0,0,-0.948882173145813
1,10,3.6,46,-0.15,0,0,-0.652294847822154
1,1,3.8,40,0.93,0,1,-0.809118502923962
1,5,3.5,42,-0.52,0,1,-0.352597426886694
1,1,3.7,40,-0.07,1,0,-0.52163123670631
1,3,3.6,44,-1.44,0,1,-0.243347169277287
1,10,3.4,45,-0.15,0,1,-0.466776903824709
1,1,3.9,41,-0.15,0,1,-0.630210852906568
1,1,3.7,41,0.85,0,1,-0.779870359402464
1,0,3.4,41,0.85,0,0,-0.600954159096099
1,2,3.4,44,0.93,0,1,-0.734017649831673
1,1,3.7,44,0.54,0,0,-0.811854251798462
1,1,3.3,45,0.08,0,1,-0.471893410566464
1,1,3.4,42,0.08,0,1,-0.42226679170573
1,1,3.6,45,1.16,0,1,-0.953353810324607
1,1,3.4,45,1.99,0,1,-1.04422005985199
1,1,3.3,47,0.24,0,1,-0.630765929961986
1,1,3.6,48,0.08,0,0,-0.814592268239337
1,1,3.8,43,0.7,0,1,-0.87547226813585
1,1,4.1,43,1.77,0,1,-1.39875845097644
1,1,3.4,44,-1.44,0,0,-0.141807554483567
1,5,3.7,41,-0.21,0,1,-0.523920048036892
1,1,3.5,42,0.47,0,1,-0.569151388825408
1,2,3.4,45,0.62,0,0,-0.672027650156628
1,1,3.9,43,-0.07,0,1,-0.757299266215612
1,5,3.4,44,0.77,1,0,-0.689631486446767
1,0,3.8,48,0.54,0,0,-1.0483430985558
1,1,3.8,44,0.39,0,0,-0.836926827048195
1,1,3.9,40,-0.07,0,0,-0.655152271665206
1,1,3.8,40,0.62,0,1,-0.755074995598166
1,1,2.5,39,-1.9,1,1,0.486656001992649
1,1,3.5,36,-1.9,0,0,0.124164054310583
1,1,3.6,28,-1.36,1,1,0.211081300250586
1,9,3.4,47,-0.75,0,0,-0.395028559899166
1,0,3.1,42,0.51,0,1,-0.348608016769051
1,1,3.3,33,-1.36,1,1,0.200755470500748
1,3,3.7,46,0.7,0,1,-0.953969442746318
1,1,3.2,47,-0.15,0,0,-0.416907383809221
1,1,3.5,39,-1.44,1,0,-0.0507926445047897
1,1,3.6,36,0.39,0,0,-0.401358099596445
1,1,3.6,30,-1.29,1,1,0.122238241272955
1,1,3.6,44,-0.21,1,1,-0.563465929001608
